date,Releasing_Doctor,sum
03/09/2023,12759,16
03/09/2023,11174,22
03/09/2023,6774,4
03/09/2023,12913,8
03/09/2023,1232,17
03/09/2023,1727,2
03/09/2023,11953,25
03/09/2023,2009,2
03/09/2023,11611,5
03/09/2023,1846,9
03/09/2023,11430,5
03/09/2023,1848,10
03/09/2023,12123,4
03/09/2023,1581,1
04/09/2023,12010,19
04/09/2023,12278,6
04/09/2023,10923,7
04/09/2023,1978,3
04/09/2023,1232,4
04/09/2023,1581,2
04/09/2023,9361,9
04/09/2023,11403,5
04/09/2023,12932,4
04/09/2023,12600,12
04/09/2023,12461,15
04/09/2023,11953,1
04/09/2023,10202,5
04/09/2023,11534,3
04/09/2023,6768,2
04/09/2023,11233,4
04/09/2023,11792,5
04/09/2023,1725,1
04/09/2023,1504,1
04/09/2023,1307,5
04/09/2023,12523,1
04/09/2023,2009,1
04/09/2023,11167,9
04/09/2023,1487,4
04/09/2023,1006,4
04/09/2023,1973,14
04/09/2023,12123,2
04/09/2023,12759,2
04/09/2023,1720,4
04/09/2023,6773,12
04/09/2023,9562,14
04/09/2023,6939,4
04/09/2023,11809,12
04/09/2023,10582,1
04/09/2023,9792,10
04/09/2023,1452,4
04/09/2023,9893,3
04/09/2023,12478,11
04/09/2023,11989,1
04/09/2023,10798,8
04/09/2023,11611,27
04/09/2023,1846,2
04/09/2023,1129,5
04/09/2023,1458,1
04/09/2023,11883,3
04/09/2023,12679,1
04/09/2023,11673,3
04/09/2023,1589,1
04/09/2023,11206,1
04/09/2023,1848,2
04/09/2023,12354,7
04/09/2023,12473,2
04/09/2023,1116,7
04/09/2023,12913,7
04/09/2023,6771,4
05/09/2023,10806,4
05/09/2023,6774,1
05/09/2023,1093,1
05/09/2023,6769,2
05/09/2023,7991,7
05/09/2023,11206,1
05/09/2023,11611,2
05/09/2023,6773,10
05/09/2023,6768,3
05/09/2023,1968,5
05/09/2023,11430,18
05/09/2023,12649,9
05/09/2023,11534,8
05/09/2023,1452,4
05/09/2023,6770,3
05/09/2023,10582,7
05/09/2023,12478,10
05/09/2023,11293,14
05/09/2023,11989,21
05/09/2023,1296,3
05/09/2023,11692,10
05/09/2023,11792,1
05/09/2023,12148,11
05/09/2023,1639,7
05/09/2023,1973,3
05/09/2023,1978,1
05/09/2023,7680,11
05/09/2023,1853,4
05/09/2023,12913,18
05/09/2023,11791,4
05/09/2023,1116,16
05/09/2023,12129,8
05/09/2023,11167,3
05/09/2023,8808,1
05/09/2023,1458,4
05/09/2023,12759,4
05/09/2023,12010,2
05/09/2023,6771,10
05/09/2023,12600,2
05/09/2023,9893,5
05/09/2023,1735,4
05/09/2023,1387,6
05/09/2023,11174,1
05/09/2023,10032,3
05/09/2023,10275,5
05/09/2023,6888,10
05/09/2023,12354,4
05/09/2023,12648,1
05/09/2023,12932,3
05/09/2023,10798,3
05/09/2023,1593,5
05/09/2023,1977,5
05/09/2023,6777,11
06/09/2023,1937,11
06/09/2023,6777,11
06/09/2023,12478,10
06/09/2023,1581,5
06/09/2023,12019,10
06/09/2023,1489,1
06/09/2023,10561,1
06/09/2023,12123,13
06/09/2023,6769,2
06/09/2023,10803,15
06/09/2023,12129,2
06/09/2023,10806,18
06/09/2023,1720,4
06/09/2023,1504,9
06/09/2023,7680,1
06/09/2023,11515,3
06/09/2023,12461,22
06/09/2023,1837,8
06/09/2023,1486,6
06/09/2023,1765,6
06/09/2023,11840,1
06/09/2023,6939,11
06/09/2023,1727,3
06/09/2023,11430,11
06/09/2023,2000,1
06/09/2023,12932,7
06/09/2023,1104,2
06/09/2023,1006,2
06/09/2023,1387,1
06/09/2023,11293,1
06/09/2023,12278,10
06/09/2023,1968,1
06/09/2023,12010,1
06/09/2023,1116,2
06/09/2023,6771,9
06/09/2023,1639,1
06/09/2023,11534,3
06/09/2023,12649,2
06/09/2023,1923,4
06/09/2023,11670,4
06/09/2023,9792,3
06/09/2023,11403,4
06/09/2023,11809,13
06/09/2023,10275,1
06/09/2023,1846,5
06/09/2023,11611,16
06/09/2023,6774,1
06/09/2023,1129,6
06/09/2023,12648,1
06/09/2023,1848,4
06/09/2023,1296,4
06/09/2023,10767,1
06/09/2023,1589,4
06/09/2023,10582,1
06/09/2023,9893,6
06/09/2023,11989,6
06/09/2023,10988,14
06/09/2023,10923,5
07/09/2023,6769,2
07/09/2023,1696,1
07/09/2023,11250,1
07/09/2023,1973,1
07/09/2023,11515,1
07/09/2023,11611,4
07/09/2023,11670,1
07/09/2023,11809,2
07/09/2023,1453,6
07/09/2023,1387,7
07/09/2023,1848,4
07/09/2023,10806,4
07/09/2023,10202,5
07/09/2023,10676,14
07/09/2023,8808,2
07/09/2023,10803,10
07/09/2023,1846,4
07/09/2023,6777,12
07/09/2023,1708,9
07/09/2023,1296,3
07/09/2023,6773,13
07/09/2023,6939,6
07/09/2023,2052,1
07/09/2023,2008,1
07/09/2023,11674,12
07/09/2023,8074,1
07/09/2023,12932,3
07/09/2023,12017,1
07/09/2023,1937,3
07/09/2023,11293,8
07/09/2023,1589,5
07/09/2023,12461,2
07/09/2023,1727,4
07/09/2023,11534,5
07/09/2023,10923,15
07/09/2023,11953,11
07/09/2023,9792,25
07/09/2023,1720,6
07/09/2023,1490,2
07/09/2023,9641,1
07/09/2023,1458,5
07/09/2023,2009,5
07/09/2023,6774,2
07/09/2023,12759,22
07/09/2023,10767,4
07/09/2023,11810,13
07/09/2023,1985,16
07/09/2023,12143,1
07/09/2023,1718,8
07/09/2023,12517,10
07/09/2023,10032,4
07/09/2023,6768,1
07/09/2023,6770,3
07/09/2023,1837,1
07/09/2023,1624,10
07/09/2023,12278,13
07/09/2023,11883,2
08/09/2023,12180,1
08/09/2023,1767,5
08/09/2023,12461,22
08/09/2023,11430,8
08/09/2023,7306,4
08/09/2023,1853,10
08/09/2023,10262,3
08/09/2023,12759,1
08/09/2023,1848,4
08/09/2023,1985,5
08/09/2023,11887,18
08/09/2023,9973,19
08/09/2023,1979,5
08/09/2023,1490,1
08/09/2023,11810,2
08/09/2023,10923,7
08/09/2023,1965,6
08/09/2023,11674,1
08/09/2023,1453,2
08/09/2023,10676,12
08/09/2023,11174,10
08/09/2023,1116,19
08/09/2023,11365,17
08/09/2023,11883,8
08/09/2023,10774,1
08/09/2023,1504,3
08/09/2023,6769,1
08/09/2023,10948,10
08/09/2023,12517,4
08/09/2023,2052,1
08/09/2023,1708,1
08/09/2023,8071,3
08/09/2023,8821,5
08/09/2023,9562,2
08/09/2023,11233,16
08/09/2023,12278,2
08/09/2023,12648,24
09/09/2023,1116,3
09/09/2023,11233,5
09/09/2023,1928,1
09/09/2023,11887,6
09/09/2023,1304,5
09/09/2023,9973,3
09/09/2023,7893,6
09/09/2023,12180,2
09/09/2023,12932,10
09/09/2023,10988,7
09/09/2023,8821,1
09/09/2023,1006,9
09/09/2023,10313,15
09/09/2023,1489,3
09/09/2023,11430,19
09/09/2023,1969,7
09/09/2023,10774,2
09/09/2023,11403,13
09/09/2023,1968,2
09/09/2023,7306,2
09/09/2023,2005,6
09/09/2023,12497,1
09/09/2023,10525,8
09/09/2023,11883,1
09/09/2023,6777,5
09/09/2023,12648,4
09/09/2023,1624,9
09/09/2023,1474,16
09/09/2023,8075,1
09/09/2023,1232,18
09/09/2023,11365,8
09/09/2023,11953,28
09/09/2023,1767,13
09/09/2023,12461,3
10/09/2023,10313,10
10/09/2023,11430,1
10/09/2023,1969,1
10/09/2023,1767,2
10/09/2023,12180,8
10/09/2023,1486,1
10/09/2023,11833,13
10/09/2023,1846,3
10/09/2023,1848,5
10/09/2023,11534,5
10/09/2023,11403,8
10/09/2023,2004,10
10/09/2023,1968,1
10/09/2023,12184,12
10/09/2023,8821,5
10/09/2023,12913,6
10/09/2023,1504,2
10/09/2023,12759,23
10/09/2023,11293,13
10/09/2023,10612,9
10/09/2023,1006,2
10/09/2023,6939,7
10/09/2023,1975,2
10/09/2023,11953,1
10/09/2023,11611,8
10/09/2023,6768,6
10/09/2023,11692,5
10/09/2023,1765,2
10/09/2023,2005,1
10/09/2023,11206,2
10/09/2023,6771,11
10/09/2023,11794,1
10/09/2023,1720,4
10/09/2023,10767,6
10/09/2023,6775,12
10/09/2023,6774,2
10/09/2023,1933,4
10/09/2023,6888,14
10/09/2023,10535,8
10/09/2023,9893,6
10/09/2023,1727,10
10/09/2023,6773,20
10/09/2023,12932,2
10/09/2023,12354,9
10/09/2023,12478,10
10/09/2023,10774,3
10/09/2023,9792,4
10/09/2023,10923,23
10/09/2023,7893,3
10/09/2023,1296,6
10/09/2023,10582,1
10/09/2023,1696,1
10/09/2023,6769,1
10/09/2023,12648,4
10/09/2023,8074,4
10/09/2023,2012,1
10/09/2023,12123,1
10/09/2023,2030,1
10/09/2023,12479,12
11/09/2023,6771,3
11/09/2023,12123,2
11/09/2023,1639,2
11/09/2023,11989,7
11/09/2023,6769,1
11/09/2023,11293,2
11/09/2023,11611,6
11/09/2023,12398,2
11/09/2023,6773,13
11/09/2023,12461,18
11/09/2023,1846,7
11/09/2023,1458,3
11/09/2023,2004,1
11/09/2023,11809,14
11/09/2023,1638,5
11/09/2023,1923,7
11/09/2023,10408,2
11/09/2023,12478,4
11/09/2023,6939,8
11/09/2023,2035,2
11/09/2023,1589,2
11/09/2023,1708,14
11/09/2023,10032,2
11/09/2023,10760,13
11/09/2023,12479,1
11/09/2023,1487,10
11/09/2023,1504,3
11/09/2023,10213,1
11/09/2023,9893,4
11/09/2023,12278,8
11/09/2023,7596,10
11/09/2023,9792,28
11/09/2023,10923,11
11/09/2023,11534,4
11/09/2023,11403,15
11/09/2023,1848,11
11/09/2023,6777,13
11/09/2023,2030,1
11/09/2023,10535,3
11/09/2023,12659,5
11/09/2023,11430,6
11/09/2023,11833,4
11/09/2023,6775,3
11/09/2023,9582,1
11/09/2023,12913,10
11/09/2023,1106,2
11/09/2023,6768,2
11/09/2023,10612,3
11/09/2023,12184,12
11/09/2023,11797,4
11/09/2023,12648,1
12/09/2023,12913,6
12/09/2023,11692,3
12/09/2023,6773,12
12/09/2023,1933,2
12/09/2023,6939,2
12/09/2023,8808,1
12/09/2023,12413,2
12/09/2023,12184,9
12/09/2023,10760,4
12/09/2023,1767,9
12/09/2023,12180,7
12/09/2023,10582,2
12/09/2023,12478,4
12/09/2023,9893,6
12/09/2023,10806,5
12/09/2023,1296,5
12/09/2023,1638,3
12/09/2023,2035,2
12/09/2023,12398,2
12/09/2023,10803,25
12/09/2023,6775,5
12/09/2023,6774,2
12/09/2023,1848,3
12/09/2023,11443,8
12/09/2023,1458,4
12/09/2023,10525,9
12/09/2023,11611,1
12/09/2023,10112,2
12/09/2023,1304,9
12/09/2023,12461,2
12/09/2023,11809,1
12/09/2023,9973,8
12/09/2023,1846,4
12/09/2023,10676,16
12/09/2023,11797,2
12/09/2023,6771,11
12/09/2023,11794,3
12/09/2023,1116,13
12/09/2023,1232,15
12/09/2023,6777,12
12/09/2023,12932,3
12/09/2023,10032,3
12/09/2023,1490,5
12/09/2023,10561,11
12/09/2023,1708,3
12/09/2023,12010,14
12/09/2023,11174,2
12/09/2023,1788,3
12/09/2023,2017,5
12/09/2023,11403,4
12/09/2023,2030,2
12/09/2023,11430,7
12/09/2023,12659,3
12/09/2023,9641,1
12/09/2023,12143,5
12/09/2023,6770,3
12/09/2023,1727,1
12/09/2023,11534,3
12/09/2023,1504,4
12/09/2023,7680,2
12/09/2023,6768,4
12/09/2023,12759,8
13/09/2023,10803,3
13/09/2023,10767,3
13/09/2023,1933,1
13/09/2023,9585,1
13/09/2023,10275,5
13/09/2023,1846,2
13/09/2023,10582,1
13/09/2023,12478,7
13/09/2023,6775,11
13/09/2023,1720,4
13/09/2023,1540,5
13/09/2023,11515,7
13/09/2023,10806,4
13/09/2023,1504,8
13/09/2023,1973,2
13/09/2023,12184,3
13/09/2023,10923,22
13/09/2023,12913,6
13/09/2023,6601,2
13/09/2023,1732,1
13/09/2023,12278,4
13/09/2023,11403,8
13/09/2023,1129,7
13/09/2023,1767,2
13/09/2023,12413,3
13/09/2023,1296,5
13/09/2023,11443,3
13/09/2023,11430,17
13/09/2023,12932,3
13/09/2023,12129,10
13/09/2023,1490,1
13/09/2023,9422,10
13/09/2023,9973,29
13/09/2023,12010,2
13/09/2023,1836,3
13/09/2023,10343,1
13/09/2023,1232,6
13/09/2023,1116,2
13/09/2023,12759,4
13/09/2023,1416,6
13/09/2023,11534,8
13/09/2023,1632,2
13/09/2023,6777,9
13/09/2023,10774,1
13/09/2023,1848,3
13/09/2023,9792,3
13/09/2023,6769,2
13/09/2023,11674,15
13/09/2023,11611,7
13/09/2023,10313,15
13/09/2023,10676,2
13/09/2023,12123,4
13/09/2023,9893,3
13/09/2023,10948,8
14/09/2023,1487,22
14/09/2023,6768,11
14/09/2023,11674,2
14/09/2023,1848,4
14/09/2023,6888,5
14/09/2023,1837,6
14/09/2023,11582,8
14/09/2023,1129,2
14/09/2023,11430,1
14/09/2023,12123,2
14/09/2023,12913,8
14/09/2023,12461,10
14/09/2023,1891,7
14/09/2023,12648,19
14/09/2023,10202,2
14/09/2023,1787,2
14/09/2023,11178,13
14/09/2023,11953,12
14/09/2023,6770,4
14/09/2023,10032,1
14/09/2023,10806,3
14/09/2023,12932,2
14/09/2023,8827,1
14/09/2023,8073,2
14/09/2023,1852,6
14/09/2023,1937,8
14/09/2023,6773,14
14/09/2023,11403,15
14/09/2023,1735,1
14/09/2023,1727,4
14/09/2023,1846,3
14/09/2023,11233,7
14/09/2023,11534,1
14/09/2023,1458,2
14/09/2023,9641,1
14/09/2023,12180,1
14/09/2023,10313,6
14/09/2023,6771,11
14/09/2023,6939,4
14/09/2023,1632,1
14/09/2023,12129,7
14/09/2023,10582,5
14/09/2023,2008,3
14/09/2023,1540,1
14/09/2023,9893,5
14/09/2023,1615,1
14/09/2023,8821,6
14/09/2023,1589,4
14/09/2023,10948,3
14/09/2023,9792,3
14/09/2023,11515,1
14/09/2023,6777,4
14/09/2023,10465,3
14/09/2023,6774,3
14/09/2023,11174,14
14/09/2023,10923,10
14/09/2023,1296,5
15/09/2023,12180,1
15/09/2023,12123,2
15/09/2023,6939,24
15/09/2023,2004,1
15/09/2023,1458,2
15/09/2023,1852,3
15/09/2023,12913,5
15/09/2023,11233,4
15/09/2023,11403,3
15/09/2023,1452,7
15/09/2023,1307,1
15/09/2023,11178,9
15/09/2023,12461,2
15/09/2023,11430,20
15/09/2023,10202,4
15/09/2023,1006,12
15/09/2023,11888,8
15/09/2023,12639,7
15/09/2023,1581,4
15/09/2023,1887,3
15/09/2023,1391,4
15/09/2023,1985,14
15/09/2023,12648,5
15/09/2023,1708,10
15/09/2023,7306,14
15/09/2023,11674,24
15/09/2023,1937,3
15/09/2023,12278,4
15/09/2023,1787,1
15/09/2023,9792,5
15/09/2023,1487,1
15/09/2023,2014,9
15/09/2023,1891,1
15/09/2023,11611,8
15/09/2023,1973,9
15/09/2023,11582,4
15/09/2023,10112,1
15/09/2023,6774,1
16/09/2023,11794,8
16/09/2023,10760,10
16/09/2023,12639,4
16/09/2023,12143,11
16/09/2023,12413,10
16/09/2023,12129,17
16/09/2023,11501,26
16/09/2023,11178,9
16/09/2023,10676,17
16/09/2023,1612,11
16/09/2023,1116,13
16/09/2023,2014,1
16/09/2023,11430,3
16/09/2023,11674,1
16/09/2023,11611,25
16/09/2023,12648,1
16/09/2023,1973,3
16/09/2023,11653,1
16/09/2023,1887,2
16/09/2023,1985,4
16/09/2023,2068,9
16/09/2023,1972,17
16/09/2023,10465,1
16/09/2023,1006,3
16/09/2023,1933,7
16/09/2023,1849,3
16/09/2023,11167,14
16/09/2023,1452,2
16/09/2023,12278,2
16/09/2023,10202,3
16/09/2023,6768,7
17/09/2023,10767,10
17/09/2023,9562,12
17/09/2023,11501,1
17/09/2023,12184,28
17/09/2023,2068,1
17/09/2023,12413,1
17/09/2023,10806,18
17/09/2023,9792,12
17/09/2023,10774,2
17/09/2023,1759,1
17/09/2023,1972,1
17/09/2023,11794,1
17/09/2023,1006,14
17/09/2023,1853,8
17/09/2023,11403,28
17/09/2023,1965,22
17/09/2023,12105,13
17/09/2023,6771,3
17/09/2023,1725,1
17/09/2023,1116,3
17/09/2023,8821,20
17/09/2023,11167,4
17/09/2023,2061,4
17/09/2023,11443,11
17/09/2023,1849,1
17/09/2023,10465,5
17/09/2023,1612,1
17/09/2023,12180,8
17/09/2023,1709,2
17/09/2023,1974,13
17/09/2023,2012,1
17/09/2023,12648,4
17/09/2023,10798,15
17/09/2023,12143,3
17/09/2023,12129,13
17/09/2023,11611,4
17/09/2023,1976,12
17/09/2023,10676,9
18/09/2023,11443,1
18/09/2023,11611,32
18/09/2023,1727,2
18/09/2023,12180,2
18/09/2023,10313,17
18/09/2023,1720,4
18/09/2023,1151,12
18/09/2023,11174,3
18/09/2023,11293,23
18/09/2023,12184,1
18/09/2023,12932,1
18/09/2023,11840,1
18/09/2023,1296,4
18/09/2023,1923,3
18/09/2023,1006,1
18/09/2023,10322,7
18/09/2023,1307,5
18/09/2023,2013,6
18/09/2023,12105,4
18/09/2023,12478,23
18/09/2023,12019,6
18/09/2023,1846,5
18/09/2023,9792,3
18/09/2023,1581,4
18/09/2023,1504,3
18/09/2023,11809,10
18/09/2023,12264,10
18/09/2023,6769,2
18/09/2023,12182,1
18/09/2023,6939,25
18/09/2023,6768,4
18/09/2023,10798,4
18/09/2023,6773,14
18/09/2023,10923,12
18/09/2023,1965,1
18/09/2023,11403,7
18/09/2023,10032,4
18/09/2023,9893,5
18/09/2023,12398,5
18/09/2023,12010,4
18/09/2023,1639,6
18/09/2023,12278,4
18/09/2023,1458,12
18/09/2023,6771,3
18/09/2023,11797,13
18/09/2023,2030,2
18/09/2023,6775,5
18/09/2023,12913,16
18/09/2023,1116,7
18/09/2023,10767,1
18/09/2023,12123,5
18/09/2023,12759,10
18/09/2023,10806,7
18/09/2023,1848,4
18/09/2023,11670,12
18/09/2023,1975,1
18/09/2023,11534,2
19/09/2023,12913,3
19/09/2023,11953,13
19/09/2023,6774,3
19/09/2023,1985,17
19/09/2023,11611,8
19/09/2023,6768,3
19/09/2023,11430,9
19/09/2023,11809,6
19/09/2023,9893,7
19/09/2023,11293,2
19/09/2023,12649,14
19/09/2023,1848,4
19/09/2023,7233,3
19/09/2023,1979,8
19/09/2023,1486,1
19/09/2023,12398,3
19/09/2023,10988,12
19/09/2023,11403,11
19/09/2023,12932,7
19/09/2023,11883,1
19/09/2023,9562,15
19/09/2023,7680,5
19/09/2023,9973,19
19/09/2023,12648,1
19/09/2023,9641,1
19/09/2023,1937,3
19/09/2023,12759,7
19/09/2023,6939,14
19/09/2023,6773,13
19/09/2023,10803,15
19/09/2023,1296,7
19/09/2023,12019,5
19/09/2023,10806,9
19/09/2023,2076,1
19/09/2023,11670,2
19/09/2023,11443,25
19/09/2023,2012,7
19/09/2023,1589,4
19/09/2023,10322,1
19/09/2023,2013,1
19/09/2023,1458,1
19/09/2023,11167,12
19/09/2023,1720,2
19/09/2023,6769,4
19/09/2023,12478,13
19/09/2023,11797,2
19/09/2023,10774,2
19/09/2023,10582,6
19/09/2023,2008,4
19/09/2023,1887,4
19/09/2023,8808,1
19/09/2023,12264,1
19/09/2023,1727,2
19/09/2023,1116,5
19/09/2023,1632,3
19/09/2023,1891,2
19/09/2023,1487,1
19/09/2023,10313,8
19/09/2023,11674,14
20/09/2023,12184,18
20/09/2023,2012,1
20/09/2023,10760,18
20/09/2023,1296,5
20/09/2023,12759,8
20/09/2023,9792,14
20/09/2023,2014,5
20/09/2023,1971,1
20/09/2023,11792,11
20/09/2023,1985,7
20/09/2023,12019,6
20/09/2023,12123,8
20/09/2023,11430,18
20/09/2023,8451,1
20/09/2023,10033,1
20/09/2023,12649,7
20/09/2023,8221,1
20/09/2023,9893,5
20/09/2023,11534,6
20/09/2023,1720,4
20/09/2023,1504,3
20/09/2023,7893,8
20/09/2023,12278,3
20/09/2023,11501,23
20/09/2023,1237,1
20/09/2023,1937,1
20/09/2023,11167,1
20/09/2023,6939,13
20/09/2023,1391,8
20/09/2023,6601,1
20/09/2023,12473,15
20/09/2023,11611,10
20/09/2023,6777,11
20/09/2023,12478,10
20/09/2023,11174,1
20/09/2023,10923,15
20/09/2023,10806,3
20/09/2023,11791,4
20/09/2023,11953,4
20/09/2023,12659,1
20/09/2023,1846,3
20/09/2023,10948,12
20/09/2023,10803,3
20/09/2023,1487,5
20/09/2023,12913,16
20/09/2023,1837,4
20/09/2023,1116,7
20/09/2023,1490,3
20/09/2023,7605,1
20/09/2023,11443,1
20/09/2023,2035,4
20/09/2023,12648,2
20/09/2023,11674,3
20/09/2023,1973,1
21/09/2023,1720,2
21/09/2023,12479,5
21/09/2023,2014,1
21/09/2023,1718,6
21/09/2023,11430,1
21/09/2023,1487,1
21/09/2023,12517,1
21/09/2023,12461,10
21/09/2023,1837,2
21/09/2023,1296,7
21/09/2023,6773,18
21/09/2023,11403,8
21/09/2023,6768,2
21/09/2023,9893,4
21/09/2023,10798,12
21/09/2023,1116,5
21/09/2023,6769,3
21/09/2023,1977,4
21/09/2023,12759,18
21/09/2023,7306,2
21/09/2023,1848,2
21/09/2023,6774,4
21/09/2023,12510,1
21/09/2023,2009,2
21/09/2023,11501,4
21/09/2023,11250,4
21/09/2023,12123,1
21/09/2023,12019,3
21/09/2023,1624,10
21/09/2023,1232,5
21/09/2023,10408,3
21/09/2023,11174,11
21/09/2023,10806,3
21/09/2023,9792,4
21/09/2023,7596,16
21/09/2023,12932,6
21/09/2023,1874,7
21/09/2023,9851,1
21/09/2023,1458,4
21/09/2023,10923,6
21/09/2023,2030,4
21/09/2023,6771,5
21/09/2023,11840,4
21/09/2023,10535,7
21/09/2023,11611,11
21/09/2023,1735,4
21/09/2023,11582,10
21/09/2023,11887,21
21/09/2023,11791,3
21/09/2023,12278,4
21/09/2023,11989,17
21/09/2023,7893,1
21/09/2023,12473,5
21/09/2023,2033,3
21/09/2023,6777,12
21/09/2023,1504,3
21/09/2023,12184,2
21/09/2023,11792,4
21/09/2023,2035,3
21/09/2023,11534,5
21/09/2023,2000,1
21/09/2023,11883,1
21/09/2023,12913,2
22/09/2023,10798,1
22/09/2023,10767,19
22/09/2023,2000,1
22/09/2023,12354,11
22/09/2023,1275,11
22/09/2023,1881,1
22/09/2023,1977,2
22/09/2023,12913,5
22/09/2023,8821,7
22/09/2023,10033,10
22/09/2023,1849,4
22/09/2023,10582,6
22/09/2023,1874,1
22/09/2023,10923,21
22/09/2023,10535,3
22/09/2023,10612,12
22/09/2023,1602,2
22/09/2023,12143,4
22/09/2023,12479,1
22/09/2023,11582,4
22/09/2023,7306,2
22/09/2023,11810,12
22/09/2023,11989,2
22/09/2023,1767,10
22/09/2023,1624,5
22/09/2023,11293,14
22/09/2023,11403,4
22/09/2023,11887,5
22/09/2023,1232,2
22/09/2023,1589,5
22/09/2023,11233,15
22/09/2023,10806,6
22/09/2023,1851,7
22/09/2023,11809,10
22/09/2023,1720,5
22/09/2023,11791,2
22/09/2023,9422,15
22/09/2023,11692,14
22/09/2023,11365,17
22/09/2023,12180,1
22/09/2023,9851,5
22/09/2023,6775,10
22/09/2023,1089,1
23/09/2023,7893,6
23/09/2023,12478,9
23/09/2023,12649,18
23/09/2023,1973,8
23/09/2023,11809,3
23/09/2023,1933,10
23/09/2023,12010,3
23/09/2023,11810,5
23/09/2023,11365,4
23/09/2023,8821,6
23/09/2023,2069,13
23/09/2023,12461,21
23/09/2023,6768,8
23/09/2023,11293,2
23/09/2023,10408,8
23/09/2023,12354,2
23/09/2023,10767,2
23/09/2023,12143,1
23/09/2023,10582,2
23/09/2023,12398,11
23/09/2023,1851,2
23/09/2023,11174,8
23/09/2023,1920,8
23/09/2023,11233,7
23/09/2023,11443,9
23/09/2023,11888,13
23/09/2023,1767,1
23/09/2023,1041,10
23/09/2023,11989,18
23/09/2023,1602,1
23/09/2023,1232,30
23/09/2023,12019,10
23/09/2023,10313,25
24/09/2023,6771,7
24/09/2023,1116,11
24/09/2023,10465,1
24/09/2023,12649,4
24/09/2023,10612,10
24/09/2023,7893,7
24/09/2023,11167,6
24/09/2023,10313,11
24/09/2023,1006,3
24/09/2023,1985,16
24/09/2023,1232,7
24/09/2023,6777,8
24/09/2023,11674,12
24/09/2023,1504,2
24/09/2023,10946,1
24/09/2023,7680,10
24/09/2023,1853,9
24/09/2023,1933,1
24/09/2023,11989,3
24/09/2023,12398,1
24/09/2023,2046,2
24/09/2023,11430,4
24/09/2023,11534,2
24/09/2023,9851,1
24/09/2023,12019,1
24/09/2023,1974,7
24/09/2023,11673,23
24/09/2023,1458,2
24/09/2023,12461,5
24/09/2023,10760,27
24/09/2023,11794,4
24/09/2023,1973,2
24/09/2023,2069,1
24/09/2023,12648,11
24/09/2023,1837,11
24/09/2023,11888,4
24/09/2023,6775,6
24/09/2023,9893,5
24/09/2023,9973,30
24/09/2023,11611,4
24/09/2023,1976,1
24/09/2023,1727,2
24/09/2023,12123,7
24/09/2023,2008,3
24/09/2023,1848,1
25/09/2023,10806,17
25/09/2023,1978,5
25/09/2023,12913,23
25/09/2023,1763,13
25/09/2023,11611,27
25/09/2023,11840,5
25/09/2023,12123,2
25/09/2023,10275,11
25/09/2023,12479,21
25/09/2023,1985,6
25/09/2023,1977,7
25/09/2023,9973,2
25/09/2023,10612,1
25/09/2023,12648,1
25/09/2023,11673,4
25/09/2023,1974,2
25/09/2023,1116,5
25/09/2023,6771,12
25/09/2023,6777,9
25/09/2023,1922,2
25/09/2023,10948,11
25/09/2023,11794,6
25/09/2023,7680,1
25/09/2023,1965,9
25/09/2023,1474,9
25/09/2023,1307,1
25/09/2023,11674,2
25/09/2023,12413,1
25/09/2023,1041,7
25/09/2023,11167,1
25/09/2023,12639,10
26/09/2023,1387,8
26/09/2023,10032,2
26/09/2023,6777,1
26/09/2023,1977,3
26/09/2023,12010,17
26/09/2023,1852,11
26/09/2023,1965,2
26/09/2023,1848,2
26/09/2023,1974,3
26/09/2023,1849,1
26/09/2023,8821,8
26/09/2023,1593,1
26/09/2023,1720,3
26/09/2023,10798,12
26/09/2023,6769,1
26/09/2023,12478,23
26/09/2023,9893,3
26/09/2023,1853,6
26/09/2023,12123,10
26/09/2023,1116,7
26/09/2023,1727,1
26/09/2023,12932,3
26/09/2023,1767,14
26/09/2023,11670,6
26/09/2023,1296,6
26/09/2023,11430,18
26/09/2023,1474,3
26/09/2023,10275,3
26/09/2023,1846,2
26/09/2023,2008,3
26/09/2023,10582,3
26/09/2023,10806,2
26/09/2023,12479,3
26/09/2023,1540,5
26/09/2023,12359,1
26/09/2023,11611,8
26/09/2023,1504,4
26/09/2023,11840,3
26/09/2023,11403,6
26/09/2023,10343,1
26/09/2023,1875,1
26/09/2023,11534,4
26/09/2023,2045,1
26/09/2023,12639,4
26/09/2023,1978,1
26/09/2023,1589,1
26/09/2023,2076,2
26/09/2023,1763,6
26/09/2023,10313,30
26/09/2023,6773,13
26/09/2023,11443,4
26/09/2023,6768,4
26/09/2023,11791,2
26/09/2023,1581,2
26/09/2023,7605,1
26/09/2023,6939,26
26/09/2023,11810,17
26/09/2023,10322,1
26/09/2023,12913,5
26/09/2023,1458,5
26/09/2023,6771,4
26/09/2023,12759,5
26/09/2023,11953,23
26/09/2023,11883,7
26/09/2023,7680,3
27/09/2023,6775,7
27/09/2023,1973,1
27/09/2023,1540,1
27/09/2023,9562,17
27/09/2023,12123,4
27/09/2023,12010,1
27/09/2023,11430,2
27/09/2023,12523,12
27/09/2023,6939,4
27/09/2023,11810,6
27/09/2023,9792,11
27/09/2023,1232,10
27/09/2023,12478,6
27/09/2023,1151,12
27/09/2023,12600,7
27/09/2023,1881,6
27/09/2023,10313,15
